0.255000	0.672944	0.530593	-1.900345	1.575555
0.256000	0.671027	0.532166	-1.933575	1.569439
0.257000	0.669076	0.533732	-1.967642	1.562881
0.258000	0.667091	0.535291	-2.002583	1.555860
0.259000	0.665071	0.536844	-2.038440	1.548356
0.260000	0.663014	0.538388	-2.075255	1.540347
0.261000	0.660920	0.539924	-2.113077	1.531810
0.262000	0.658788	0.541451	-2.151957	1.522720
0.263000	0.656616	0.542969	-2.191951	1.513049
0.264000	0.654403	0.544477	-2.233120	1.502771
0.265000	0.652149	0.545975	-2.275530	1.491854
0.266000	0.649852	0.547461	-2.319255	1.480266
0.267000	0.647510	0.548935	-2.363018	1.463540
0.268000	0.645128	0.550380	-2.401476	1.426067
0.269000	0.642707	0.551788	-2.441673	1.391545
0.270000	0.640244	0.553163	-2.483741	1.359547
0.271000	0.637739	0.554508	-2.527818	1.329700
0.272000	0.635188	0.555823	-2.574057	1.301675
0.273000	0.632590	0.557112	-2.622622	1.275171
0.274000	0.629942	0.558374	-2.673691	1.249905
0.275000	0.627241	0.559612	-2.727455	1.225608
0.276000	0.624486	0.560826	-2.784125	1.202012
0.277000	0.621672	0.562016	-2.843926	1.178842
0.278000	0.618797	0.563183	-2.907099	1.155808
0.279000	0.615857	0.564328	-2.973904	1.132597
0.280000	0.612848	0.565448	-3.044618	1.108858
0.281000	0.609766	0.566545	-3.119528	1.084191
0.282000	0.606607	0.567616	-3.198932	1.058130
0.283000	0.603367	0.568661	-3.283127	1.030120
0.284000	0.600039	0.569676	-3.372399	0.999498
0.285000	0.596625	0.570650	-3.453438	0.945216
0.286000	0.593131	0.571565	-3.534669	0.882145
0.287000	0.589555	0.572413	-3.618655	0.813737
0.288000	0.585893	0.573190	-3.705489	0.739435
0.289000	0.582143	0.573890	-3.795261	0.658606
0.290000	0.578302	0.574505	-3.888044	0.570527
0.291000	0.574366	0.575028	-3.984180	0.474822
0.292000	0.570332	0.575452	-4.084847	0.372155
0.293000	0.566195	0.575769	-4.188490	0.259040
0.294000	0.561954	0.575967	-4.294977	0.134201
0.295000	0.557604	0.576033	-4.404097	-0.003826
0.296000	0.553145	0.575954	-4.515534	-0.156716
0.297000	0.548573	0.575714	-4.628837	-0.326402
0.298000	0.543887	0.575295	-4.743375	-0.515110
0.299000	0.539086	0.574676	-4.858277	-0.725424
0.300000	0.534170	0.573836	-4.972350	-0.960346
0.301000	0.529142	0.572746	-5.083965	-1.223375
0.302000	0.524004	0.571378	-5.190890	-1.518594
0.303000	0.518763	0.569697	-5.290051	-1.850766
0.304000	0.513428	0.567663	-5.377193	-2.225414
0.305000	0.508014	0.565230	-5.446367	-2.648865
0.306000	0.502544	0.562346	-5.489203	-3.128165
0.307000	0.497053	0.558953	-5.483562	-3.668029
0.308000	0.491596	0.554989	-5.418172	-4.272662
0.309000	0.486243	0.550386	-5.272091	-4.944153
0.310000	0.481088	0.545079	-5.016117	-5.677948
0.311000	0.476259	0.539014	-4.615251	-6.458025
0.312000	0.471919	0.532159	-4.032663	-7.250439
0.313000	0.468264	0.524528	-3.239189	-7.997634
